,code,title
1586,GC490,Interior Design
1587,GC494,Fashion Design (portfolio)
1588,GC495,Fashion
1589,GY101,Arts (Joint-Honours)
1590,GY104,Arts (Psychology)
1591,GY105,Arts (History)
1592,GY107,Na Dána (Gaeilge agus Léann an Aistriúcháin)
1593,GY109,Arts (Mathematics and Education)
1594,GY110,Arts with Children`s Studies
1595,GY111,Arts with Creative Writing
1596,GY112,Arts with Film Studies
1597,GY113,Arts with Human Rights
1598,GY115,Arts with Performing Arts Studies
1599,GY118,"Arts (Drama, Theatre and Performance Studies)"
1600,GY119,Arts (Journalism)
1601,GY120,"Arts (Child, Youth and Family: Policy and Practice)"
1602,GY121,Arts (Children`s Studies)
1603,GY122,Na Dána (Cumarsáid agus Gaeilge)
1604,GY123,Applied Social Sciences
1605,GY124,Arts (Arts with Data Science)
1606,GY125,Arts (Digital Arts and Technology)
1607,GY126,Arts (English and Media Studies)
1608,GY127,Arts (Film and Digital Media)
1609,GY128,Arts (Global Languages)
1610,GY129,Arts (International)
1611,GY130,Arts (Music)
1612,GY131,Arts (History and Globalisation Studies)
1613,GY132,"Government (Politics, Economics and Law)"
1614,GY133,Education (Computer Science and Mathematical Studies)
1615,GY134,Geography and Geosystems
1616,GY201,Commerce
1617,GY202,Commerce (International) with French
1618,GY203,Commerce (International) with German
1619,GY204,Commerce (International) with Spanish
1620,GY206,Business Information Systems (Work Placement & Optional Int`l Study)
1621,GY207,Commerce (Accounting) including optional Global Experience year
1622,GY208,Commerce (Gaeilge)
1623,GY209,Commerce (Global Experience)
1624,GY250,Law and Business
1625,GY251,Law (BCL)
1626,GY252,Law (BCL) and Human Rights
1627,GY253,Law and Taxation
1628,GY254,"Law (BCL), Criminology and Criminal Justice"
1629,GY261,"Business Studies (International Hotel Management, interview)"
1630,GY262,"Commerce (International Hotel Management, interview)"
1631,GY301,Science
1632,GY303,Biomedical Science
1633,GY304,Biotechnology
1634,GY308,Environmental Science
1635,GY309,Financial Mathematics and Economics
1636,GY310,Marine Science
1637,GY313,Environmental Health and Safety
1638,GY314,Earth and Ocean Sciences
1639,GY318,Biopharmaceutical Chemistry
1640,GY319,Mathematical Science
1641,GY320,"Physics (Degree options: Applied,Astrophysics,Biomedical,Theoretical)"
1642,GY321,Genetics and Genomics
1643,GY350,Computer Science and Information Technology
1644,GY401,Engineering (Undenominated)
1645,GY402,Civil Engineering
1646,GY405,Mechanical Engineering
1647,GY406,Electronic and Computer Engineering
1648,GY408,Biomedical Engineering
1649,GY410,Project and Construction Management
1650,GY413,Energy Systems Engineering
1651,GY414,Electrical and Electronic Engineering
1652,GY501,"Medicine (five year/six year course, HPAT required)"
1653,GY502,Occupational Therapy
1654,GY503,Speech and Language Therapy
1655,GY504,Podiatric Medicine
1656,GY515,General Nursing (Galway and Portiuncula)
1657,GY516,Mental Health Nursing
1658,GY517,Midwifery
1659,ID001,Accounting and Finance
1660,ID002,Business Studies
1661,LC110,"Art and Design (Common Entry, portfolio)"
1662,LC114,Fashion and Textiles for Product and Costume (portfolio)
1663,LC115,Art and Design Teacher Education (portfolio)
1664,LC220,Digital Marketing
1665,LC221,Accounting and Finance
1666,LC222,Marketing and Management
1667,LC223,Law and Taxation
1668,LC224,Accounting and Finance
1669,LC225,Marketing and Management
1670,LC226,Enterprise and Innovation
1671,LC228,Sports Development and Coaching
1672,LC230,Business with Computing
1673,LC233,Software Development
1674,LC234,Interactive Digital Media
1675,LC235,Internet Systems Development
1676,LC236,Internet Systems Development
1677,LC239,Computer Networks and Systems Management
1678,LC241,Construction Management
1679,LC242,Property Valuation and Management
1680,LC243,Quantity Surveying
1681,LC248,Built Environment (Common Entry)
1682,LC251,Civil Engineering
1683,LC252,Civil Engineering Management
1684,LC257,Interior Design
1685,LC260,Applied Biology
1686,LC263,Clinical Technology
1687,LC265,Forensic and Pharmaceutical Sciences
1688,LC266,Drug and Medicinal Product Analysis
1689,LC267,Forensic and Pharmaceutical Sciences
1690,LC268,Medical Technology
1691,LC270,Music Technology and Production
1692,LC271,Electrical Engineering
1693,LC275,Electrical Engineering
1694,LC276,Creative Broadcast and Film Production
1695,LC277,Industrial Automation and Robotic Systems
1696,LC278,Renewable and Electrical Energy Engineering
1697,LC279,Electronic Engineering
1698,LC281,Automobile Technology
1699,LC283,Precision Engineering
1700,LC284,"Agricultural Mechanisation at Salesian Agricultural College,Pallaskenry"
1701,LC285,Mechanical Engineering
1702,LC286,Road Transport Technology and Management
1703,LC288,Mechanical Engineering
1704,LC289,Precision Engineering
1705,LC290,Community Sport Development
1706,LC292,Social Care Work
1707,LC293,Business Studies with Travel and Tourism Management
1708,LC294,Business Studies with Event Management
1709,LC295,Business Studies with Sports Management
1710,LC297,Community Development
1711,LC320,Business
1712,LC330,Business with Computing
1713,LC336,Computing
1714,LC340,Interior Design
1715,LC362,Biotechnology and Biopharmaceutical Sciences
1716,LC371,Creative Broadcast and Film Production
1717,LC372,Music Technology and Production
1718,LC374,Renewable and Electrical Energy Engineering
1719,LC375,Industrial Automation and Robotic Systems
1720,LC376,Electronic Engineering
1721,LC380,Automotive Engineering and Transport Management
1722,LC392,Business Studies in Beauty and Spa Management
1723,LC393,Early Childhood Education and Care
1724,LC398,Culinary Arts
1725,LC399,Hospitality Supervision
1726,LC401,Early Childhood Education and Care
1727,LC402,Social Care Work
1728,LC408,Environmental Science and Climate
1729,LC414,Data Analytics and Cyber Security
1730,LC415,Business
1731,LC416,Business
1732,LC418,Computing - Games Design and Development
1733,LC422,Sports Strength and Conditioning
1734,LC423,Sports Strength and Conditioning
1735,LC425,Environmental Science
1736,LC428,Environmental Science and Agriculture
1737,LC432,Early Childhood Education and Care
1738,LC434,Environmental Science and Agriculture
1739,LC502,Game Art and Design (portfolio)
1740,LC504,Creative Media and Design
1741,LC517,Creative Media and Design
1742,LC518,Digital Animation Production (portfolio)
1743,LC602,Social Care Work
1744,LC603,Early Childhood Education and Care
1745,LC605,Business
1746,LC612,Social Care Work
1747,LC613,Early Childhood Education and Care
1748,LM002,Arts
1749,LM020,Law and Accounting
1750,LM026,Performing Arts (audition required)
1751,LM028,Criminal Justice
1752,LM029,Law Plus
1753,LM038,Psychology and Sociology
1754,LM039,Journalism and Digital Communication
1755,LM040,European Studies
1756,LM044,Applied Languages
1757,LM050,Business Studies (options)
1758,LM056,International Business
1759,LM058,Financial Mathematics
1760,LM063,Technology Management
1761,LM068,Food Science and Health
1762,LM076,Product Design and Technology (portfolio required)
1763,LM077,Aeronautical Engineering
1764,LM082,Construction Management and Engineering
1765,LM089,Sport and Exercise Sciences
1766,LM090,Physical Education with concurrent Teacher Education
1767,LM091,Languages with concurrent Teacher Education
1768,LM092,Science with Teacher Ed (Biology with Physics/Chemistry/Ag Science)
1769,LM093,Equine Science
1770,LM094,Materials and Architectural Technology with concurrent Teacher Education
1771,LM095,Materials and Engineering Technology with concurrent Teacher Education
1772,LM096,Science with Teacher Ed (Physical Sciences with Chemistry and Physics)
1773,LM097,Mathematics and Computer Science with concurrent Teacher Education
1774,LM099,Architecture (portfolio requirement suspended)
1775,LM100,Physiotherapy
1776,LM101,Medicine  - Graduate Entry (GAMSAT required)
1777,LM102,Psychology
1778,LM103,Paramedic Studies (B/C1/C1 Provisional Drivers Licence)
1779,LM115,Chemical and Biochemical Engineering
1780,LM116,Engineering (Biomedical/Civil/Design and Manufacture/Mechanical)
1781,LM118,Electronic and Computer Engineering
1782,LM121,Computer Science (Computer Systems/Games Dev/Mobile Comm Security)
1783,LM122,Creative Media and Interaction Design (Digital Design/Music Media Tech)
1784,LM123,Biological & Chemical Sciences (Biosci/Envir Sci/Ind Bio/IndPharma Chem)
1785,LM124,Mathematics (Math Science/Maths and Physics/Economics and Maths)
1786,LM125,Physics (Applied Physics or Mathematics & Physics)
1787,LM150,General Nursing
1788,LM152,Mental Health Nursing
1789,LM154,Intellectual Disability Nursing
1790,LM156,Midwifery
1791,LM180,Equine Science
1792,LY107,Business - Common Entry
1793,LY108,Business - Accounting
1794,LY118,Business
1795,LY206,Sports Studies
1796,LY207,Law with Criminal Justice
1797,LY208,Law
1798,LY228,Sports and Exercise - Common Entry
1799,LY317,Culinary Arts
1800,LY327,Hospitality And Tourism - Common Entry
1801,LY408,Design - Common Entry
1802,LY427,Digital Film and Video
1803,LY437,Animation
1804,LY447,Fashion with Promotion
1805,LY457,Graphic and Digital Design
1806,LY507,Quantity Surveying
1807,LY508,Fire Safety Engineering
1808,LY518,Quantity Surveying
1809,LY527,Civil Engineering
1810,LY528,Construction Management
1811,LY607,Electronic Engineering
1812,LY608,Mechanical Engineering
1813,LY617,Mechanical Engineering
1814,LY618,Electronic Engineering
1815,LY707,Computer Games Development
1816,LY708,Applied Computing
1817,LY717,Computing
1818,LY737,Computer Security and Digital Forensics
1819,LY748,Computer Science
1820,LY806,Pharmacy Technician
1821,LY816,Dental Nursing
1822,LY817,Bioscience
1823,LY818,Science - Common Entry
1824,LY826,Health Science with Physiotherapy Studies
1825,LY828,Agriculture - Common Entry
1826,LY836,Health Science with Occupational Therapy Studies
1827,LY837,Food Science and Nutrition
1828,LY846,Health Science with Dietetics Studies
1829,LY847,Veterinary Nursing
1830,LY867,Pharmaceutical & Medicinal Science
1831,LY877,Agriculture
1832,LY906,"Early Childhood Care, Health and Education"
1833,LY908,General Nursing
1834,LY916,Health and Social Care
1835,LY918,Psychiatric Nursing
1836,LY928,Intellectual Disability Nursing
1837,LY968,"Early Childhood Care, Health and Education"
1838,LY978,Health & Social Care - Common Entry
1839,MH001,Education - Primary Teaching (Froebel)
1840,MH002,Education - Primary Teaching - Gaeltacht Applicants (Froebel)
1841,MH101,Arts
1842,MH103,Music
1843,MH106,Psychology - 3 years
1844,MH107,Social Science
1845,MH109,Media Studies
1846,MH116,Community and Youth Work (Full-Time)
1847,MH201,Science
1848,MH202,Biotechnology
1849,MH203,Biological and Geographical Sciences
1850,MH204,Physics with Astrophysics
1851,MH206,Theoretical Physics and Mathematics
1852,MH207,Data Science
1853,MH208,Biological and Biomedical Sciences
1854,MH209,Psychology (through Science) - 4 years
1855,MH210,Pharmaceutical and Biomedical Chemistry
1856,MH212,Science or Maths & Computer Science or Maths & Applied Maths (with Ed)
1857,MH304,Engineering (Computer/Electronic/Communications)
1858,MH305,Product Design
1859,MH306,Robotics and Intelligent Devices
1860,MH401,Finance (options)
1861,MH402,Quantitative Finance
1862,MH403,Accounting and Finance
1863,MH404,Business (options)
1864,MH405,Equine Business
1865,MH407,Business and Accounting
1866,MH411,Entrepreneurship
1867,MH501,LLB Law - four year Single Major Law programme
1868,MH502,Law (options)
1869,MH601,Computer Science through Arts (options)
1870,MH602,Computer Science through Science (options)
1871,MH603,Computational Thinking
1872,MH801,Early Childhood - Teaching and Learning (part-time)
1873,MH802,"Community and Youth Work (part-time, in service)"
1874,MH803,"Local Studies/Community Studies (part-time, evening) - Mature Students"
1875,MI001,Contemporary & Applied Theatre Studies
1876,MI002,Arts
1877,MI004,Education - Primary Teaching - International
1878,MI005,Education - Primary Teaching
1879,MI006,Education - Primary Teaching - Gaeltacht Applicants
1880,MI007,Early Childhood Care and Education
1881,MI008,Education and Psychology - Primary Teaching
1882,MI009,"Education, Business Studies and Accounting"
1883,MI010,"Education, Business Studies and Religious Studies"
1884,MI011,"Education, Gaeilge and Religious Studies"
1885,MI012,"Education, Gaeilge and Business Studies"
1886,MI013,"Education, Mathematics and Gaeilge"
1887,MI014,"Education, Mathematics and Business Studies"
1888,MU001,Theology and Arts
1889,MU002,Theology
1890,NC003,Computing (Degree Award options)
1891,NC005,Human Resource Management
1892,NC009,Business
1893,NC010,Psychology
1894,NC020,Marketing Practice
1895,NC022,Accounting and Finance
1896,NC023,Technology Management (with specialisations)
1897,NC102,Computing
1898,NC103,Business
1899,NC104,Business Computing
1900,NM701,Montessori Education
1901,NM801,Montessori Education
1902,PC402,Arts and Humanities
1903,PC404,Applied Social Studies - Professional Social Care
1904,PC405,"Social, Political and Community Studies"
1905,PC410,Arts and Humanities (fulfils Teaching Council requirements)
1906,PC411,English and History (fulfils Teaching Council requirements)
1907,RC001,Medicine - Undergraduate Entry (HPAT required)
1908,RC004,Physiotherapy
1909,RC005,Pharmacy
1910,RC101,Medicine - Graduate Entry (GAMSAT required)
1911,SG101,Business
1912,SG102,Computing (Level 6 - General Entry)
1913,SG131,Computing - Games Development
1914,SG134,Applied Sport with Business
1915,SG135,Business in Tourism with Event Management
1916,SG136,Computing - Software Development
1917,SG137,Computing (Computer Networks and Cloud Infrastructure)
1918,SG138,Computing (Level 7 - General Entry)
1919,SG141,Business
1920,SG142,Business in International Marketing and Languages (French)
1921,SG144,Business in International Marketing and Languages (Spanish)
1922,SG146,Accounting
1923,SG147,Sport with Business
1924,SG148,Tourism with Event Management
1925,SG231,Fine Art
1926,SG232,Creative Design
1927,SG235,Performing Arts (Theatre Design)
1928,SG236,Performing Arts (Acting)
1929,SG241,Performing Arts
1930,SG242,Early Childhood Care and Education
1931,SG243,Social Care Practice
1932,SG244,Fine Art
1933,SG245,Creative Design
1934,SG246,Computing
1935,SG247,English and Psychology
1936,SG248,Sociology and Politics
1937,SG249,Writing and Literature
1938,SG250,Application Design and User Experience
1939,SG251,Computing (Smart Technologies)
1940,SG252,Software Development
1941,SG253,Computer Networks and Cloud Infrastructure
1942,SG254,Writing and Literature Online
1943,SG300,Engineering (General Entry)
1944,SG302,Construction Economics
1945,SG308,Applied Construction Technology
1946,SG330,Engineering (General Entry)
1947,SG331,Interior Architecture and Design
1948,SG332,Advanced Wood and Sustainable Building Technology
1949,SG333,Mechanical Engineering
1950,SG334,Mechatronic Engineering
1951,SG336,Precision Engineering and Design
1952,SG338,Civil Engineering
1953,SG339,Quantity Surveying
1954,SG342,Civil Engineering
1955,SG343,Quantity Surveying
1956,SG346,Construction Project Management and Applied Technology
1957,SG347,Architecture
1958,SG348,Interior Architecture and Design
1959,SG401,Science
1960,SG404,Environmental Science with Ecology (Level 6)
1961,SG406,Health and Exercise Science
1962,SG431,Pharmaceutical Science with Drug Development
1963,SG433,Occupational Safety and Health
1964,SG434,Human Nutrition
1965,SG435,Health Science and Physiology
1966,SG436,Biomedical Science
1967,SG437,Forensic Investigation and Analysis
1968,SG439,Environmental Science with Ecology (Level 7)
1969,SG442,Occupational Safety and Health
1970,SG443,Human Nutrition
1971,SG444,Science Undenominated
1972,SG445,Pharmaceutical Science with Drug Development
1973,SG447,Health Science and Physical Activity
1974,SG448,Forensic Investigation and Analysis
1975,SG449,Medical Biotechnology
1976,SG450,Environmental Science with Ecology (Level 8)
1977,SG530,Health and Medical Information Science (Online)
1978,SG535,Business Administration
1979,SG536,Business
1980,SG537,Marketing and Sales
1981,TL620,Culinary Arts
1982,TL651,Science (Biological and Environmental Studies)
1983,TL652,Pharmacy Technician
1984,TL701,"Animation, Visual Effects and Motion Design (Level 7)"
1985,TL702,"TV, Radio and New Media (Level 7)"
1986,TL710,Computing with Software Development
1987,TL711,Computing with Games Development
1988,TL715,Computing (Degree Award options)
1989,TL716,Computer Systems and Networking
1990,TL731,Business (Major Specialism in: Acctng or Mktg or Mgmnt)
1991,TL743,Agricultural Mechanisation
1992,TL744,Agricultural Engineering
1993,TL745,Civil and Environmental Engineering
1994,TL747,Engineering in Mechanical and Manufacturing Engineering
1995,TL748,Agricultural Science
1996,TL755,Pharmaceutical Science (Degree Award options)
1997,TL758,Animal Bioscience
1998,TL771,Health and Leisure (Degree Award Options)
1999,TL772,Health and Leisure with Massage
2000,TL773,Coaching and Sports Performance
2001,TL780,Early Childhood Care and Education
2002,TL781,Social Care
2003,TL801,"Animation, Visual Effects and Motion Design (Level 8)"
2004,TL802,"TV, Radio and New Media (Level 8)"
2005,TL810,Computing with Software Development
2006,TL811,Computing with Games Development
2007,TL815,Computing (Degree Award options)
2008,TL823,Event Management (3 year programme)
2009,TL831,Business Studies (Major Specialism in: Acctng or Mktg or Mgmnt)
2010,TL844,Agricultural Engineering
2011,TL845,Civil Engineering
2012,TL847,Manufacturing Engineering
2013,TL848,Agricultural Science
2014,TL851,Wildlife Biology (Degree Award options)
2015,TL855,Pharmaceutical Science (Degree Award options)
2016,TL858,Veterinary Bioscience
2017,TL871,Health and Leisure (Degree Award options)
2018,TL872,Health and Leisure with Massage
2019,TL873,Coaching and Sports Performance
2020,TL880,Early Childhood Care and Education
2021,TL881,Social Care
2022,TL889,Counselling with Addiction - Mature applicants only
2023,TL890,General Nursing and Mature Applicants
2024,TL891,Mental Health Nursing and Mature Applicants
2025,TR002,Music
2026,TR003,History
2027,TR004,Law
2028,TR005,Philosophy
2029,TR006,Psychology
2030,TR007,Clinical Speech and Language Studies
2031,TR009,Music Education
2032,TR012,History and Political Science
2033,TR015,"Philosophy, Political Science, Economics and Sociology"
2034,TR016,Deaf Studies
2035,TR017,Law and Business
2036,TR018,Law and French
2037,TR019,Law and German
2038,TR020,Law and Political Science
2039,TR021,"Classics, Ancient History and Archaeology"
2040,TR022,Early and Modern Irish
2041,TR023,English Studies
2042,TR024,European Studies
2043,TR025,Drama and Theatre Studies
2044,TR028,Ancient and Medieval History and Culture
2045,TR029,Political Science and Geography
2046,TR031,Mathematics
2047,TR032,Engineering
2048,TR033,Computer Science
2049,TR034,Management Science and Information Systems Studies
2050,TR035,Theoretical Physics
2051,TR038,Engineering with Management
2052,TR039,Computer Science and Language
2053,TR040,Middle Eastern and European Languages and Cultures
2054,TR041,Religion
2055,TR042,Film
2056,TR043,History of Art and Architecture
2057,TR051,Medicine (HPAT required)
2058,TR052,Dental Science
2059,TR053,Physiotherapy
2060,TR054,Occupational Therapy
2061,TR055,Radiation Therapy
2062,TR056,Human Health and Disease
2063,TR060,Biological and Biomedical Sciences
2064,TR061,Chemical Sciences
2065,TR062,Geography and Geoscience
2066,TR063,Physical Sciences
2067,TR072,Pharmacy
2068,TR080,Global Business
2069,TR081,"Business, Economic and Social Studies (BESS)"
2070,TR082,Computer Science and Business
2071,TR083,Sociology and Social Policy
2072,TR084,Social Studies (Social Work)
2073,TR085,Business Studies and French
2074,TR086,Business Studies and German
2075,TR087,Business Studies and Russian
2076,TR089,Business Studies and Polish
2077,TR090,Business Studies and Spanish
2078,TR091,General Nursing (Meath and St James`s)
2079,TR093,General Nursing (Adelaide School of Nursing)
2080,TR095,Mental Health Nursing
2081,TR097,Intellectual Disability Nursing
2082,TR111,Ancient History and Archaeology/Geography
2083,TR112,Ancient History and Archaeology/History
2084,TR113,Ancient History and Archaeology/History of Art and Architecture
2085,TR114,Ancient History and Archaeology/Modern Language
2086,TR117,Ancient History and Archaeology/Religion
2087,TR166,Classical Civilisation/English Literature
2088,TR173,Classical Civilisation/History of Art and Architecture
2089,TR177,Classical Civilisation/Modern Language
2090,TR179,Classical Civilisation/Philosophy
2091,TR198,Economics/Geography
2092,TR202,Economics/History
2093,TR207,Economics/Mathematics
2094,TR208,Economics/Modern Language
2095,TR209,Economics/Philosophy
2096,TR212,Economics/Sociology
2097,TR228,Classical Languages/English Literature
2098,TR231,Classical Languages/History of Art and Architecture
2099,TR233,"Classical Languages/Middle Eastern,Jewish and Islamic Civilisations"
2100,TR239,Classical Languages/Modern Language
2101,TR262,English Literature/History
2102,TR263,English Literature/History of Art and Architecture
2103,TR269,English Literature/Philosophy
2104,TR272,English Literature/Sociology
2105,TR276,English Literature/Drama Studies
2106,TR277,English Literature/Modern Language
2107,TR311,Film/Drama Studies
2108,TR312,Film/English Literature
2109,TR320,Film/Music
2110,TR322,Geography/History
2111,TR323,Drama Studies/Modern Language
2112,TR324,Film/Modern Language
2113,TR325,Film/History
2114,TR326,Geography/Modern Language
2115,TR332,Geography/Sociology
2116,TR443,History/History of Art and Architecture
2117,TR447,History/Modern Language
2118,TR449,History/Philosophy
2119,TR452,History/Sociology
2120,TR454,History/Religion
2121,TR455,History of Art and Architecture/Modern Language
2122,TR479,History of Art and Architecture/Philosophy
2123,TR547,"Middle Eastern,Jewish and Islamic Civ./Ancient History and Archaeology"
2124,TR548,"Middle Eastern,Jewish and Islamic Civilisations/Classical Civilisation"
2125,TR554,"Middle Eastern,Jewish and Islamic Civilisations/History"
2126,TR563,"Middle Eastern,Jewish and Islamic Civilisations/Modern Language"
2127,TR564,"Middle Eastern,Jewish and Islamic Civilisations/Music"
2128,TR565,"Middle Eastern,Jewish and Islamic Civilisations/Religion"
2129,TR597,Mathematics/Modern Language
2130,TR598,Mathematics/Music
2131,TR599,Mathematics/Philosophy
2132,TR629,Music/Philosophy
2133,TR635,Music/Drama Studies
2134,TR636,Music/Modern Language
2135,TR638,Music/Religion
2136,TR639,Philosophy/Modern Language
2137,TR662,Philosophy/Sociology
2138,TR663,Religion/Classical Civilisation
2139,TR664,Religion/English Literature
2140,TR665,Religion/History of Art and Architecture
2141,TR666,Religion/Modern Language
2142,TR667,French/Modern Language
2143,TR668,German/Modern Language
2144,TR669,Irish/Modern Language
2145,TR670,Italian/Modern Language
2146,TR671,Russian/Modern Language
2147,TR672,Spanish/Modern Language
2148,TR755,Sociology/Drama Studies
2149,TR756,Sociology/Modern Language
2150,TR801,Dental Nursing
2151,TR802,Dental Hygiene
2152,TR803,Dental Technology
2153,TR911,Children`s and General Nursing (Integrated)
2154,TR913,Midwifery
2155,TU601,Electronic Engineering
2156,TU602,Computer Engineering
2157,TU603,Mechanical Engineering
2158,TU641,Bar and Restaurant Management
2159,TU642,Culinary Arts
2160,TU643,Culinary Arts (Professional Cookery Practice)
2161,TU644,Food Management and Entrepreneurship
2162,TU645,Food Science and Management
2163,TU651,Applied Biology
2164,TU652,Computing
2165,TU653,Computing (Information Technology)
2166,TU654,Pharmacy Technician Studies
2167,TU655,Computing (Networking Technologies) Learn and Work
2168,TU671,Business
2169,TU672,Business (Common entry)
2170,TU673,Business Management
2171,TU674,Business Studies
2172,TU675,Marketing
2173,TU676,Retail Management and Marketing
2174,TU701,Automation Engineering
2175,TU702,Biomedical Design
2176,TU703,Building Engineering
2177,TU704,Civil Engineering
2178,TU705,Electrical and Control Engineering
2179,TU706,Electrical Services Engineering
2180,TU707,Electronic Engineering
2181,TU708,Engineering (Common Entry with Award options)
2182,TU709,Engineering (General Entry)
2183,TU710,Engineering Reliability Management
2184,TU711,Mechatronic Engineering
2185,TU712,Sustainable Energy and Environmental Engineering
2186,TU713,Computer Engineering
2187,TU714,Electronics and Communications Engineering
2188,TU715,Engineering Software
2189,TU716,Networking Technology
2190,TU717,Mechanical Engineering
2191,TU718,Mechanical Engineering
2192,TU719,"Design,Technology and Innovation"
2193,TU720,Automotive Management and Technology
2194,TU721,Aviation Technology
2195,TU722,Process Instrumentation and Automation Learn and Work
2196,TU731,"Auctioneering, Valuation and Estate Agency"
2197,TU732,Timber Product Technology
2198,TU735,Sports Management and Coaching
2199,TU736,Sports Science and Health
2200,TU741,Baking and Pastry Arts Management
2201,TU742,Culinary Arts
2202,TU745,Hospitality Management
2203,TU746,International Hospitality and Tourism Management
2204,TU747,Tourism Management
2205,TU751,Biosciences
2206,TU752,DNA and Forensic Analysis
2207,TU754,Industrial and Environmental Physics
2208,TU755,Science (General Entry)
2209,TU756,Computing
2210,TU757,Computing (Information Technology)
2211,TU758,Digital Forensics and Cyber Security
2212,TU759,Information Technology Management
2213,TU760,Bioanalysis
2214,TU761,Ophthalmic Dispensing
2215,TU762,Medicinal Chemistry and Pharmaceutical Sciences
2216,TU763,Pharmaceutical Science
2217,TU771,Business
2218,TU772,Business (Common Entry with Award options)
2219,TU774,Management
2220,TU775,Accounting and Finance
2221,TU776,Accounting and Finance
2222,TU777,Business and Information Technology
2223,TU778,International Business
2224,TU779,International Business
2225,TU780,Advertising and Marketing Communications
2226,TU781,Digital Marketing
2227,TU782,Digital Marketing
2228,TU783,Marketing
2229,TU791,Applied Social Studies in Social Care
2230,TU792,Community and Youth Development
2231,TU793,Early Childhood Care and Education
2232,TU794,Early Childhood Care and Education
2233,TU795,Visual Merchandising and Display
2234,TU796,Creative Digital Media
2235,TU801,Biomedical Design
2236,TU802,Electrical Services and Energy Management
2237,TU803,Electronic Engineering
2238,TU804,Engineering (Common Entry with Award options)
2239,TU805,Engineering (General Entry)
2240,TU806,Sustainable Energy Engineering
2241,TU807,Computer Engineering in Mobile Systems
2242,TU808,Engineering Software
2243,TU809,Mechanical Engineering
2244,TU810,Mechatronic Engineering
2245,TU811,Product Design
2246,TU812,"Design,Technology and Innovation"
2247,TU813,Automation Engineering
2248,TU814,Transport Operations and Technology
2249,TU831,Architectural Technology
2250,TU832,Architecture (Suitability Test and Interview)
2251,TU833,Construction Management
2252,TU834,Geographic Science
2253,TU835,Planning and Environmental Management
2254,TU836,Property Economics (Valuation Surveying)
2255,TU837,Quantity Surveying and Construction Economics
2256,TU851,Analytical Chemistry (Environmental Forensic and Pharmaceutical)
2257,TU852,Chemical Sciences with Medicinal Chemistry
2258,TU854,Science (General Entry)
2259,TU855,Science with Nanotechnology
2260,TU856,Computer Science
2261,TU857,Computer Science (Infrastructure)
2262,TU858,Computer Science (International)
2263,TU859,Computing
2264,TU860,Computing (Information Technology)
2265,TU861,Computing with Language (French/German/Spanish)
2266,TU862,Computing with Data Analytics
2267,TU863,Digital Forensics and Cyber Security
2268,TU864,DNA and Forensic Analysis
2269,TU865,Computing with IT Management
2270,TU866,Biomedical and Molecular Diagnostics
2271,TU867,Biomedical Science
2272,TU868,Clinical Measurement Science
2273,TU869,Environmental Health
2274,TU870,Human Nutrition and Dietetics
2275,TU871,Optometry
2276,TU872,Public Health Nutrition
2277,TU873,Industrial Mathematics
2278,TU874,Mathematical Sciences
2279,TU875,Pharmaceutical Healthcare
2280,TU876,Pharmaceutical Science
2281,TU877,Physics Technology
2282,TU878,Physics with Energy and Environment
2283,TU879,Physics with Medical Physics and Bioengineering
2284,TU880,Physics with Data Science
2285,TU881,Food Innovation
2286,TU882,Nutraceuticals in Health and Nutrition
2287,TU901,Business
2288,TU902,Business (Common Entry with Award options)
2289,TU903,Business and Management
2290,TU904,Business and Law
2291,TU905,Economics and Finance
2292,TU906,Human Resource Management
2293,TU907,Logistics and Supply Chain Management
2294,TU908,Management
2295,TU909,Accounting and Finance
2296,TU910,Accounting and Finance
2297,TU911,Accounting and Finance
2298,TU912,Business Analytics
2299,TU913,Business and Information Technology
2300,TU914,Business Computing
2301,TU915,International Business
2302,TU916,International Business
2303,TU917,Law (LLB ) with a Language
2304,TU918,Law (LLB)
2305,TU919,Advertising and Marketing Communications
2306,TU920,Digital Marketing
2307,TU921,Digital Marketing Technologies
2308,TU922,Marketing
2309,TU923,Marketing Management
2310,TU924,E-Commerce in Retailing
2311,TU925,Retail and Services Management
2312,TU935,Sports Management and Coaching
2313,TU936,Sports Science and Health
2314,TU941,Botanical Cuisine
2315,TU942,Culinary Arts
2316,TU943,Culinary Entrepreneurship
2317,TU944,Culinary Science
2318,TU951,International Hospitality and Tourism Management
2319,TU952,International Hospitality Management
2320,TU953,Tourism and Digital Marketing
2321,TU954,Event Management
2322,TU955,Sports & Leisure Management
2323,TU961,Commercial Modern Music
2324,TU962,Drama (Performance)
2325,TU963,Music
2326,TU965,International Business and Languages
2327,TU966,Languages and English Studies
2328,TU967,Languages and International Tourism
2329,TU971,Contemporary Visual Culture
2330,TU972,Creative and Cultural Industries
2331,TU973,Design - Visual Communication
2332,TU974,Fine Art
2333,TU975,Interior Design
2334,TU976,Photography
2335,TU981,Creative Digital Media
2336,TU982,Creative Digital Media
2337,TU983,Film and Broadcasting
2338,TU984,Game Design
2339,TU985,Journalism
2340,TU986,Print Media Technology and Management
2341,TU991,Applied Social Studies in Social Care
2342,TU992,Community and Youth Development
2343,TU993,Early Childhood Care and Education
2344,TU994,Early Childhood Care and Education
2345,TU995,Early Childhood Education
2346,TU996,Social Care
2347,TU997,Applied Social Care
