,code,title
1582,MH103,Music
1583,MH106,Psychology - 3 years
1584,MH107,Social Science
1585,MH109,Media Studies
1586,MH116,Community and Youth Work (Full-Time)
1587,MH201,Science
1588,MH202,Biotechnology
1589,MH203,Biological and Geographical Sciences
1590,MH204,Physics with Astrophysics
1591,MH206,Theoretical Physics and Mathematics
1592,MH207,Data Science
1593,MH208,Biological and Biomedical Sciences
1594,MH209,Psychology (through Science) - 4 years
1595,MH210,Pharmaceutical and Biomedical Chemistry
1596,MH212,Science or Maths & Computer Science or Maths & Applied Maths (with Ed)
1597,MH304,Engineering (Computer/Electronic/Communications)
1598,MH305,Product Design
1599,MH306,Robotics and Intelligent Devices
1600,MH401,Finance (options)
1601,MH402,Quantitative Finance
1602,MH403,Accounting and Finance
1603,MH404,Business (options)
1604,MH405,Equine Business
1605,MH407,Business and Accounting
1606,MH411,Entrepreneurship
1607,MH501,LLB Law - four year Single Major Law programme
1608,MH502,Law (options)
1609,MH601,Computer Science through Arts (options)
1610,MH602,Computer Science through Science (options)
1611,MH603,Computational Thinking
1612,MH801,Early Childhood - Teaching and Learning (part-time)
1613,MH802,Community and Youth Work (part-time in service)
1614,MH803,Local Studies/Community Studies (part-time evening) - Mature Students
1615,MI001,Contemporary & Applied Theatre Studies
1616,MI002,Arts
1617,MI004,Education - Primary Teaching - International
1618,MI005,Education - Primary Teaching
1619,MI006,Education - Primary Teaching - Gaeltacht Applicants
1620,MI007,Early Childhood Care and Education
1621,MI008,Education and Psychology - Primary Teaching
1622,MI009,Education Business Studies and Accounting
1623,MI010,Education Business Studies and Religious Studies
1624,MI011,Education Gaeilge and Religious Studies
1625,MI012,Education Gaeilge and Business Studies
1626,MI013,Education Mathematics and Gaeilge
1627,MI014,Education Mathematics and Business Studies
1628,MU001,Theology and Arts
1629,MU002,Theology
1630,NC003,Computing (Degree Award options)
1631,NC005,Human Resource Management
1632,NC009,Business
1633,NC010,Psychology
1634,NC020,Marketing Practice
1635,NC022,Accounting and Finance
1636,NC023,Technology Management (with specialisations)
1637,NM801,Montessori Education
1638,PC405,Social Political and Community Studies
1639,PC410,Arts and Humanities (fulfils Teaching Council requirements)
1640,PC411,English and History (fulfils Teaching Council requirements)
1641,RC001,Medicine - Undergraduate Entry (HPAT required)
1642,RC004,Physiotherapy
1643,RC005,Pharmacy
1644,RC101,Medicine - Graduate Entry (GAMSAT required)
1645,SG141,Business
1646,SG142,Business in International Marketing and Languages (French)
1647,SG144,Business in International Marketing and Languages (Spanish)
1648,SG146,Accounting
1649,SG147,Sport with Business
1650,SG148,Tourism with Event Management
1651,SG241,Performing Arts
1652,SG242,Early Childhood Care and Education
1653,SG243,Social Care Practice
1654,SG244,Fine Art
1655,SG245,Creative Design
1656,SG246,Computing
1657,SG247,English and Psychology
1658,SG248,Sociology and Politics
1659,SG249,Writing and Literature
1660,SG250,Application Design and User Experience
1661,SG251,Computing (Smart Technologies)
1662,SG252,Software Development
1663,SG253,Computer Networks and Cloud Infrastructure
1664,SG254,Writing and Literature Online
1665,SG342,Civil Engineering
1666,SG343,Quantity Surveying
1667,SG346,Construction Project Management and Applied Technology
1668,SG347,Architecture
1669,SG348,Interior Architecture and Design
1670,SG442,Occupational Safety and Health
1671,SG443,Human Nutrition
1672,SG444,Science Undenominated
1673,SG445,Pharmaceutical Science with Drug Development
1674,SG447,Health Science and Physical Activity
1675,SG448,Forensic Investigation and Analysis
1676,SG449,Medical Biotechnology
1677,SG450,Environmental Science with Ecology (Level 8)
1678,TL801,Animation Visual Effects and Motion Design (Level 8)
1679,TL802,TV Radio and New Media (Level 8)
1680,TL810,Computing with Software Development
1681,TL811,Computing with Games Development
1682,TL815,Computing (Degree Award options)
1683,TL823,Event Management (3 year programme)
1684,TL831,Business Studies (Major Specialism in: Acctng or Mktg or Mgmnt)
1685,TL844,Agricultural Engineering
1686,TL845,Civil Engineering
1687,TL847,Manufacturing Engineering
1688,TL848,Agricultural Science
1689,TL851,Wildlife Biology (Degree Award options)
1690,TL855,Pharmaceutical Science (Degree Award options)
1691,TL858,Veterinary Bioscience
1692,TL871,Health and Leisure (Degree Award options)
1693,TL872,Health and Leisure with Massage
1694,TL873,Coaching and Sports Performance
1695,TL880,Early Childhood Care and Education
1696,TL881,Social Care
1697,TL889,Counselling with Addiction - Mature applicants only
1698,TL890,General Nursing and Mature Applicants
1699,TL891,Mental Health Nursing and Mature Applicants
1700,TR002,Music
1701,TR003,History
1702,TR004,Law
1703,TR005,Philosophy
1704,TR006,Psychology
1705,TR007,Clinical Speech and Language Studies
1706,TR009,Music Education
1707,TR012,History and Political Science
1708,TR015,Philosophy Political Science Economics and Sociology
1709,TR016,Deaf Studies
1710,TR017,Law and Business
1711,TR018,Law and French
1712,TR019,Law and German
1713,TR020,Law and Political Science
1714,TR021,Classics Ancient History and Archaeology
1715,TR022,Early and Modern Irish
1716,TR023,English Studies
1717,TR024,European Studies
1718,TR025,Drama and Theatre Studies
1719,TR028,Ancient and Medieval History and Culture
1720,TR029,Political Science and Geography
1721,TR031,Mathematics
1722,TR032,Engineering
1723,TR033,Computer Science
1724,TR034,Management Science and Information Systems Studies
1725,TR035,Theoretical Physics
1726,TR038,Engineering with Management
1727,TR039,Computer Science and Language
1728,TR040,Middle Eastern and European Languages and Cultures
1729,TR041,Religion
1730,TR042,Film
1731,TR043,History of Art and Architecture
1732,TR051,Medicine (HPAT required)
1733,TR052,Dental Science
1734,TR053,Physiotherapy
1735,TR054,Occupational Therapy
1736,TR055,Radiation Therapy
1737,TR056,Human Health and Disease
1738,TR060,Biological and Biomedical Sciences
1739,TR061,Chemical Sciences
1740,TR062,Geography and Geoscience
1741,TR063,Physical Sciences
1742,TR072,Pharmacy
1743,TR080,Global Business
1744,TR081,Business Economic and Social Studies (BESS)
1745,TR082,Computer Science and Business
1746,TR083,Sociology and Social Policy
1747,TR084,Social Studies (Social Work)
1748,TR085,Business Studies and French
1749,TR086,Business Studies and German
1750,TR087,Business Studies and Russian
1751,TR089,Business Studies and Polish
1752,TR090,Business Studies and Spanish
1753,TR091,General Nursing (Meath and St James`s)
1754,TR093,General Nursing (Adelaide School of Nursing)
1755,TR095,Mental Health Nursing
1756,TR097,Intellectual Disability Nursing
1757,TR111,Ancient History and Archaeology/Geography
1758,TR112,Ancient History and Archaeology/History
1759,TR113,Ancient History and Archaeology/History of Art and Architecture
1760,TR114,Ancient History and Archaeology/Modern Language
1761,TR117,Ancient History and Archaeology/Religion
1762,TR166,Classical Civilisation/English Literature
1763,TR173,Classical Civilisation/History of Art and Architecture
1764,TR177,Classical Civilisation/Modern Language
1765,TR179,Classical Civilisation/Philosophy
1766,TR198,Economics/Geography
1767,TR202,Economics/History
1768,TR207,Economics/Mathematics
1769,TR208,Economics/Modern Language
1770,TR209,Economics/Philosophy
1771,TR212,Economics/Sociology
1772,TR228,Classical Languages/English Literature
1773,TR231,Classical Languages/History of Art and Architecture
1774,TR233,Classical Languages/Middle EasternJewish and Islamic Civilisations
1775,TR239,Classical Languages/Modern Language
1776,TR262,English Literature/History
1777,TR263,English Literature/History of Art and Architecture
1778,TR269,English Literature/Philosophy
1779,TR272,English Literature/Sociology
1780,TR276,English Literature/Drama Studies
1781,TR277,English Literature/Modern Language
1782,TR311,Film/Drama Studies
1783,TR312,Film/English Literature
1784,TR320,Film/Music
1785,TR322,Geography/History
1786,TR323,Drama Studies/Modern Language
1787,TR324,Film/Modern Language
1788,TR325,Film/History
1789,TR326,Geography/Modern Language
1790,TR332,Geography/Sociology
1791,TR443,History/History of Art and Architecture
1792,TR447,History/Modern Language
1793,TR449,History/Philosophy
1794,TR452,History/Sociology
1795,TR454,History/Religion
1796,TR455,History of Art and Architecture/Modern Language
1797,TR479,History of Art and Architecture/Philosophy
1798,TR547,Middle EasternJewish and Islamic Civ./Ancient History and Archaeology
1799,TR548,Middle EasternJewish and Islamic Civilisations/Classical Civilisation
1800,TR554,Middle EasternJewish and Islamic Civilisations/History
1801,TR563,Middle EasternJewish and Islamic Civilisations/Modern Language
1802,TR564,Middle EasternJewish and Islamic Civilisations/Music
1803,TR565,Middle EasternJewish and Islamic Civilisations/Religion
1804,TR597,Mathematics/Modern Language
1805,TR598,Mathematics/Music
1806,TR599,Mathematics/Philosophy
1807,TR629,Music/Philosophy
1808,TR635,Music/Drama Studies
1809,TR636,Music/Modern Language
1810,TR638,Music/Religion
1811,TR639,Philosophy/Modern Language
1812,TR662,Philosophy/Sociology
1813,TR663,Religion/Classical Civilisation
1814,TR664,Religion/English Literature
1815,TR665,Religion/History of Art and Architecture
1816,TR666,Religion/Modern Language
1817,TR667,French/Modern Language
1818,TR668,German/Modern Language
1819,TR669,Irish/Modern Language
1820,TR670,Italian/Modern Language
1821,TR671,Russian/Modern Language
1822,TR672,Spanish/Modern Language
1823,TR755,Sociology/Drama Studies
1824,TR756,Sociology/Modern Language
1825,TR911,Children`s and General Nursing (Integrated)
1826,TR913,Midwifery
1827,TU801,Biomedical Design
1828,TU802,Electrical Services and Energy Management
1829,TU803,Electronic Engineering
1830,TU804,Engineering (Common Entry with Award options)
1831,TU805,Engineering (General Entry)
1832,TU806,Sustainable Energy Engineering
1833,TU807,Computer Engineering in Mobile Systems
1834,TU808,Engineering Software
1835,TU809,Mechanical Engineering
1836,TU810,Mechatronic Engineering
1837,TU811,Product Design
1838,TU812,DesignTechnology and Innovation
1839,TU813,Automation Engineering
1840,TU814,Transport Operations and Technology
1841,TU831,Architectural Technology
1842,TU832,Architecture (Suitability Test and Interview)
1843,TU833,Construction Management
1844,TU834,Geographic Science
1845,TU835,Planning and Environmental Management
1846,TU836,Property Economics (Valuation Surveying)
1847,TU837,Quantity Surveying and Construction Economics
1848,TU851,Analytical Chemistry (Environmental Forensic and Pharmaceutical)
1849,TU852,Chemical Sciences with Medicinal Chemistry
1850,TU854,Science (General Entry)
1851,TU855,Science with Nanotechnology
1852,TU856,Computer Science
1853,TU857,Computer Science (Infrastructure)
1854,TU858,Computer Science (International)
1855,TU859,Computing
1856,TU860,Computing (Information Technology)
1857,TU861,Computing with Language (French/German/Spanish)
1858,TU862,Computing with Data Analytics
1859,TU863,Digital Forensics and Cyber Security
1860,TU864,DNA and Forensic Analysis
1861,TU865,Computing with IT Management
1862,TU866,Biomedical and Molecular Diagnostics
1863,TU867,Biomedical Science
1864,TU868,Clinical Measurement Science
1865,TU869,Environmental Health
1866,TU870,Human Nutrition and Dietetics
1867,TU871,Optometry
1868,TU872,Public Health Nutrition
1869,TU873,Industrial Mathematics
1870,TU874,Mathematical Sciences
1871,TU875,Pharmaceutical Healthcare
1872,TU876,Pharmaceutical Science
1873,TU877,Physics Technology
1874,TU878,Physics with Energy and Environment
1875,TU879,Physics with Medical Physics and Bioengineering
1876,TU880,Physics with Data Science
1877,TU881,Food Innovation
1878,TU882,Nutraceuticals in Health and Nutrition
1879,TU901,Business
1880,TU902,Business (Common Entry with Award options)
1881,TU903,Business and Management
1882,TU904,Business and Law
1883,TU905,Economics and Finance
1884,TU906,Human Resource Management
1885,TU907,Logistics and Supply Chain Management
1886,TU908,Management
1887,TU909,Accounting and Finance
1888,TU910,Accounting and Finance
1889,TU911,Accounting and Finance
1890,TU912,Business Analytics
1891,TU913,Business and Information Technology
1892,TU914,Business Computing
1893,TU915,International Business
1894,TU916,International Business
1895,TU917,Law (LLB ) with a Language
1896,TU918,Law (LLB)
1897,TU919,Advertising and Marketing Communications
1898,TU920,Digital Marketing
1899,TU921,Digital Marketing Technologies
1900,TU922,Marketing
1901,TU923,Marketing Management
1902,TU924,E-Commerce in Retailing
1903,TU925,Retail and Services Management
1904,TU935,Sports Management and Coaching
1905,TU936,Sports Science and Health
1906,TU941,Botanical Cuisine
1907,TU942,Culinary Arts
1908,TU943,Culinary Entrepreneurship
1909,TU944,Culinary Science
1910,TU951,International Hospitality and Tourism Management
1911,TU952,International Hospitality Management
1912,TU953,Tourism and Digital Marketing
1913,TU954,Event Management
1914,TU955,Sports & Leisure Management
1915,TU961,Commercial Modern Music
1916,TU962,Drama (Performance)
1917,TU963,Music
1918,TU965,International Business and Languages
1919,TU966,Languages and English Studies
1920,TU967,Languages and International Tourism
1921,TU971,Contemporary Visual Culture
1922,TU972,Creative and Cultural Industries
1923,TU973,Design - Visual Communication
1924,TU974,Fine Art
1925,TU975,Interior Design
1926,TU976,Photography
1927,TU981,Creative Digital Media
1928,TU982,Creative Digital Media
1929,TU983,Film and Broadcasting
1930,TU984,Game Design
1931,TU985,Journalism
1932,TU986,Print Media Technology and Management
1933,TU991,Applied Social Studies in Social Care
1934,TU992,Community and Youth Development
1935,TU993,Early Childhood Care and Education
1936,TU994,Early Childhood Care and Education
1937,TU995,Early Childhood Education
1938,TU996,Social Care
1939,TU997,Applied Social Care
1940,WD001,Applied Computing (options)
1941,WD002,Science (options)
1942,WD005,Health Sciences (options)
1943,WD006,Exercise Sciences (options)
1944,WD007,Engineering (options)
1945,WD025,Construction Management and Engineering
1946,WD027,Music
1947,WD048,Business (options)
1948,WD084,Accounting
1949,WD091,Hospitality Management
1950,WD116,General Nursing
1951,WD117,Psychiatric Nursing
1952,WD120,Intellectual Disability Nursing
1953,WD134,International Business
1954,WD137,Design (Visual Communications)
1955,WD140,Laws
1956,WD144,Architecture
1957,WD147,Pharmaceutical Science
1958,WD149,Early Childhood Studies
1959,WD150,Criminal Justice Studies
1960,WD152,Visual Art
1961,WD161,Computer Forensics and Security
1962,WD162,Quantity Surveying
1963,WD163,Psychology
1964,WD186,Sports Coaching and Performance
1965,WD187,Social Science
1966,WD191,Agricultural Science
1967,WD192,Social Care Practice
1968,WD193,Marketing and Digital Media
1969,WD194,Culinary Arts
1970,WD195,Architectural and Building Information Modelling Technology
1971,WD200,Arts (options)
1972,WD210,Software Systems Development
1973,WD211,Creative Computing
1974,WD212,Recreation and Sport Management
1975,WD230,Mechanical and Manufacturing Engineering
1976,AL801,Software Design with Virtual Reality and Gaming
1977,AL802,Software Design with Cloud Computing
1978,AL803,Software Design with Mobile Apps and Connected Devices
1979,AL805,Network Management and Cloud Infrastructure
1980,AL810,Quantity Surveying
1981,AL820,Mechanical and Polymer Engineering
1982,AL830,General Nursing
1983,AL832,Psychiatric Nursing
1984,AL836,Nutrition and Health Science
1985,AL837,Sports Science with Exercise Physiology
1986,AL838,Biotechnology
1987,AL839,Microbiology
1988,AL840,Pharmaceutical Sciences
1989,AL841,Athletic and Rehabilitation Therapy
1990,AL842,Bioveterinary Science
1991,AL843,Physical Activity and Health Science
1992,AL850,Business
1993,AL851,Business and Law
1994,AL852,Accounting (with optional placement)
1995,AL853,Accounting and Law
1996,AL855,Hospitality Management (with International placement)
1997,AL857,Digital Marketing
1998,AL860,Social Care Practice
1999,AL861,Animation and Illustration (portfolio)
2000,AL863,Graphic and Digital Design (portfolio)
2001,AL864,Early Years Care and Education
2002,AL870,Applied Psychology
2003,CW018,"Business (options, Wexford)"
2004,CW028,Early Childhood Education and Care (Wexford)
2005,CW038,"Art (portfolio, Wexford)"
2006,CW058,Tourism and Event Management (Wexford)
2007,CW068,Applied Social Studies - Professional Social Care (Wexford)
2008,CW078,Sustainable Farm Management and Agribusiness (Wexford)
2009,CW088,Visual Communications and Design (Wexford)
2010,CW108,Science (options)
2011,CW128,Brewing and Distilling
2012,CW178,Sport Science (options)
2013,CW188,Sport Rehabilitation and Athletic Therapy
2014,CW208,Computer Games Development
2015,CW238,Software Development
2016,CW248,Information Technology Management
2017,CW258,Cybercrime and IT Security
2018,CW268,Computing in Interactive Digital Art and Design
2019,CW438,Construction (options)
2020,CW468,Architectural Technology
2021,CW478,Civil Engineering
2022,CW548,Mechanical Engineering
2023,CW558,Electronic Systems
2024,CW568,Aerospace Engineering
2025,CW578,TV and Media Production
2026,CW708,Law - LLB
2027,CW728,Product Design Innovation
2028,CW748,Early Childhood Education and Care
2029,CW758,Applied Social Studies - Professional Social Care
2030,CW808,Media and Public Relations
2031,CW848,Digital Marketing with Analytics
2032,CW858,"Sports Management and Coaching (options, portfolio)"
2033,CW908,Business (options)
2034,CW938,Business with Law
2035,CW948,Accounting
2036,PC405,"Social, Political and Community Studies"
2037,PC410,Arts and Humanities (fulfils Teaching Council requirements)
2038,PC411,English and History (fulfils Teaching Council requirements)
2039,CR105,Chemical and Biopharmaceutical Engineering
2040,CR106,Software Development
2041,CR108,Mechanical Engineering
2042,CR109,Structural Engineering
2043,CR110,Automotive Business Management and Technology
2044,CR112,Creative Digital Media
2045,CR116,Computer Systems
2046,CR121,Music at CIT Cork School of Music
2047,CR125,Popular Music: Electric Bass Guitar at CIT Cork School of Music
2048,CR126,Popular Music: Drums at CIT Cork School of Music
2049,CR127,Popular Music: Electric Guitar at CIT Cork School of Music
2050,CR128,Popular Music: Keyboards at CIT Cork School of Music
2051,CR129,Popular Music: Voice at CIT Cork School of Music
2052,CR130,Musical Theatre
2053,CR150,Business Information Systems
2054,CR210,"Contemporary Applied Art (Ceramics, Glass, Textiles) at CIT Crawford"
2055,CR220,Fine Art at CIT Crawford College of Art and Design
2056,CR225,Photography with New Media
2057,CR305,Physical Sciences (Common Entry)
2058,CR310,IT Management
2059,CR320,Biomedical Science (Offered jointly by CIT and UCC)
2060,CR325,Pharmaceutical Biotechnology
2061,CR333,Nutrition and Health Science
2062,CR335,Biological Sciences (Common Entry)
2063,CR340,Analytical Chemistry with Quality Assurance
2064,CR360,Instrument Engineering
2065,CR365,Environmental Science and Sustainable Technology
2066,CR370,Agri-Biosciences
2067,CR400,Accounting
2068,CR420,Marketing
2069,CR425,International Business with Language
2070,CR500,Engineering (Common Entry)
2071,CR510,Sustainable Energy Engineering
2072,CR520,Biomedical Engineering
2073,CR560,Architectural Technology
2074,CR565,Interior Architecture
2075,CR570,Quantity Surveying
2076,CR572,Construction Management
2077,CR580,Electrical Engineering
2078,CR590,Electronic Engineering
2079,CR600,Visual Communications
2080,CR660,Tourism Management
2081,CR700,Theatre and Drama Studies at CIT Cork School of Music
2082,CK101,Arts - 3 years
2083,CK102,Social Science
2084,CK104,Arts with Music - 3 or 4 years (BMus or Chinese/European/Int`l Pathway)
2085,CK105,Film and Screen Media - 3 years or 4 years (International Pathway)
2086,CK107,Geographical and Archaeological Sciences - 3 or 4 years (Int`l Pathway)
2087,CK108,Arts International - 4 years
2088,CK109,English - 3 years or 4 years (International Pathway)
2089,CK110,World Languages
2090,CK111,Early Years and Childhood Studies
2091,CK112,Theatre and Performative Practices - 3 or 4 years (Int`l Pathway)
2092,CK113,Criminology - 3 years or 4 years (International Pathway)
2093,CK114,Social Science (Youth and Community Work) - 3 years
2094,CK115,Social Work - Mature Applicants only
2095,CK116,Sports Studies and Physical Education
2096,CK118,Digital Humanities and IT - 3 or 4 years (Work Exper. or Int`l Pathway)
2097,CK120,Applied Psychology
2098,CK121,Psychology and Computing - 3 or 4 years (Work Experience Pathway)
2099,CK122,Government and Political Science
2100,CK201,Commerce
2101,CK202,Accounting
2102,CK203,Business Information Systems
2103,CK204,Finance
2104,CK205,Commerce (International) with French
2105,CK206,Commerce (International) with German
2106,CK207,Commerce (International) with Italian
2107,CK208,Commerce (International) with Hispanic Studies
2108,CK209,Commerce (International) with Irish
2109,CK211,Commerce (International) with Chinese Studies
2110,CK212,Economics (Transformational Learning) - 3 or 4 years (Int`l Pathway)
2111,CK301,Law (Pathways) -  3 or 4 years
2112,CK302,Law and French
2113,CK304,Law and Irish
2114,CK307,Law and Business
2115,CK401,Computer Science
2116,CK402,Biological and Chemical Sciences
2117,CK404,"Biological, Earth and Environmental Sciences"
2118,CK405,Genetics
2119,CK406,Chemical Sciences
2120,CK407,Mathematical Sciences
2121,CK408,Physics and Astrophysics
2122,CK409,Industrial Physics (offered jointly by UCC and CIT)
2123,CK411,Data Science and Analytics
2124,CK412,Agricultural Science
2125,CK502,Food Marketing and Entrepreneurship
2126,CK504,Nutritional Sciences
2127,CK505,Food Science
2128,CK506,International Development and Food Policy
2129,CK600,Engineering
2130,CK606,Architecture (offered jointly by UCC and CIT)
2131,CK701,Medicine (Undergraduate Entry - HPAT required)
2132,CK702,Dentistry
2133,CK703,Pharmacy
2134,CK704,Occupational Therapy
2135,CK705,Speech and Language Therapy
2136,CK706,Public Health Sciences
2137,CK707,Medical and Health Sciences
2138,CK710,General Nursing
2139,CK712,Children`s and General Nursing (Integrated)
2140,CK720,Mental Health Nursing
2141,CK730,Intellectual Disability Nursing
2142,CK740,Midwifery
2143,CK791,Medicine  - Graduate Entry (GAMSAT required)
2144,AC120,International Business
2145,AC137,Liberal Arts
2146,CT125,Information Technology
2147,CM001,Education - Primary Teaching
2148,CM002,Education - Primary Teaching - Gaeltacht Applicants
2149,CM003,Oideachas - Bunmhúinteoireacht Trí Mheán na Gaeilge
2150,CM004,Oideachas - Bunmhúinteoireacht Trí Mheán na Gaeilge (daltaí Gaeltachta)
2151,CM010,Education Studies
2152,CM020,Early Childhood Education
2153,DB500,Computing
2154,DB501,Computing (Cloud Computing)
2155,DB502,Computing (Data Analytics and Big Data)
2156,DB503,Computing (Software Development)
2157,DB504,Computing (Web and Mobile Technology)
2158,DB510,Audio Production and Music Project Management
2159,DB512,Business Studies
2160,DB514,Business Studies (Law)
2161,DB515,Business Studies (Human Resource Management)
2162,DB516,Financial Services
2163,DB517,Event Management
2164,DB518,Marketing (Digital Media)
2165,DB521,Accounting and Finance
2166,DB524,Business Information Systems
2167,DB525,Marketing (Digital Media and Cloud Computing)
2168,DB526,Business Information Systems (Cloud Computing)
2169,DB527,Applied Social Care
2170,DB531,Marketing
2171,DB562,Psychology
2172,DB566,Social Science
2173,DB567,Film
2174,DB568,Law
2175,DB569,Business (Psychology)
2176,DC001,Education - Early Childhood Education
2177,DC002,Education - Primary Teaching
2178,DC003,Education - Primary Teaching - Gaeltacht Applicants
2179,DC004,Education - Primary Teaching (Church of Ireland Centre formerly CICE)
2180,DC005,Education - Primary Teaching - Irish Sign Language
2181,DC009,Arts (Joint Honours) - Humanities
2182,DC010,Post Primary Teacher Education - Religious Education and English
2183,DC011,Post Primary Teacher Education - Religious Education and History
2184,DC012,Post Primary Teacher Education - Religious Education and Music
2185,DC013,Post Primary Teacher Ed - Gaeilge with French/German/Spanish
2186,DC014,BA in Jazz and Contemporary Music Performance
2187,DC110,Business Studies International
2188,DC111,Business Studies
2189,DC112,Global Business (France)
2190,DC113,Global Business (Germany)
2191,DC114,Global Business (Spain)
2192,DC115,Accounting and Finance
2193,DC116,Global Business (USA)
2194,DC117,Aviation Management / Aviation Management with Pilot Studies
2195,DC118,Gnó agus Gaeilge / Business and Irish
2196,DC119,Global Business (Canada)
2197,DC120,Enterprise Computing
2198,DC121,Computer Applications
2199,DC123,Data Science
2200,DC126,Actuarial Mathematics
2201,DC127,Common Entry into Actuarial and Financial Mathematics
2202,DC131,Communication Studies
2203,DC132,Journalism
2204,DC133,Multimedia
2205,DC155,Applied Language and Translation Studies
2206,DC161,Analytical Science
2207,DC162,Chemical and Pharmaceutical Sciences
2208,DC166,Environmental Science and Technology
2209,DC167,Physics with Astronomy
2210,DC168,Genetics and Cell Biology
2211,DC171,Applied Physics
2212,DC173,Physics with Biomedical Sciences
2213,DC181,Biotechnology
2214,DC190,Electronic and Computer Engineering (with choice of four majors)
2215,DC193,Mechatronic Engineering
2216,DC195,Mechanical and Manufacturing Engineering
2217,DC197,Biomedical Engineering
2218,DC200,Common Entry into Engineering (Undenominated Entry)
2219,DC201,Common Entry into Science (Undenominated Entry)
2220,DC202,Sport Science and Health
2221,DC203,Science Education
2222,DC204,Athletic Therapy and Training
2223,DC205,Physical Education with Biology
2224,DC206,Physical Education with Mathematics
2225,DC208,Psychology
2226,DC209,Health and Society
2227,DC215,General Nursing
2228,DC216,Mental Health Nursing
2229,DC217,Intellectual Disability Nursing
2230,DC218,Children's and General Nursing (Integrated)
2231,DC230,"Economics, Politics and Law"
2232,DC231,International Relations
2233,DC232,Law and Society (BCL)
2234,DC235,Education and Training - Daytime Delivery Mode (full-time)
2235,DC238,Social Sciences and Cultural Innovation
2236,DC240,"Marketing, Innovation and Technology"
2237,DC291,Arts (Joint Honours) - Media Studies
2238,DC292,Arts (Joint Honours) - Law
2239,DC293,Arts (Joint Honours) - International Languages
2240,DC295,Arts (Joint Honours) - Politics
2241,DT001,Product Design
2242,DT028,Transport Operations and Technology
2243,DT035,Electrical Services and Energy Management
2244,DT066,Engineering (General Entry)
2245,DT101,Architecture (test and interview)
2246,DT106,Planning and Environmental Management
2247,DT110,Property Economics (Valuation Surveying)
2248,DT111,Quantity Surveying and Construction Economics
2249,DT112,Geographic Science
2250,DT117,Construction Management
2251,DT175,Architectural Technology
2252,DT201,Science (General Entry)
2253,DT203,Analytical Chemistry (Environmental Forensic and Pharmaceutical)
2254,DT204,Biomedical Science
2255,DT205,Mathematical Sciences
2256,DT206,Biomedical and Molecular Diagnostics
2257,DT211,Computer Science (Infrastructure)
2258,DT220,Industrial Mathematics
2259,DT221,Physics with Energy and Environment
2260,DT222,Physics Technology
2261,DT223,Human Nutrition and Dietetics
2262,DT224,Optometry
2263,DT225,Public Health Nutrition
2264,DT227,Science with Nanotechnology
2265,DT228,Computer Science
2266,DT229,Clinical Measurement Science
2267,DT235,Physics with Medical Physics and Bioengineering
2268,DT282,Computer Science (International)
2269,DT299,Chemical Sciences with Medicinal Chemistry
2270,DT302,Business Analytics
2271,DT304,E-Commerce in Retailing
2272,DT321,Business and Law
2273,DT341,Marketing
2274,DT343,Retail and Services Management
2275,DT354,Business Computing
2276,DT358,Logistics and Supply Chain Management
2277,DT365,Business and Management
2278,DT366,Accounting and Finance
2279,DT398,Human Resource Management
2280,DT399,Economics and Finance
2281,DT401,International Hospitality Management
2282,DT405,Culinary Science
2283,DT407,Culinary Arts
2284,DT412,Tourism Marketing
2285,DT413,Event Management
2286,DT416,Culinary Entrepreneurship
2287,DT420,Nutraceuticals in Health and Nutrition
2288,DT421,Food Innovation
2289,DT422,Pharmaceutical Healthcare
2290,DT491,Environmental Health
2291,DT501,Music
2292,DT504,Film and Broadcasting
2293,DT506,Commercial Modern Music
2294,DT508,Game Design
2295,DT517,Languages and English Studies
2296,DT518,Languages and International Tourism
2297,DT529,Drama (Performance)
2298,DT532,Law (LL.B.)
2299,DT533,Contemporary Visual Culture
2300,DT544,Interior Design
2301,DT545,Design - Visual Communication
2302,DT546,Fine Art
2303,DT555,International Business and Languages
2304,DT559,Photography
2305,DT571,Social Care
2306,DT572,Early Childhood Education
2307,DT582,Journalism
2308,DT596,Print Media Technology and Management
2309,DT597,Creative and Cultural Industries
2310,DL821,"English, Media and Cultural Studies"
2311,DL822,Arts Management
2312,DL823,Business Studies - Entrepreneurship and Management
2313,DL825,Applied Psychology
2314,DL826,Visual Communication Design
2315,DL827,Art
2316,DL828,"3D Design, Modelmaking and Digital Art"
2317,DL829,Design for Stage and Screen (Costume Design)
2318,DL830,Design for Stage and Screen (Makeup Design)
2319,DL831,Design for Stage and Screen (Production Design)
2320,DL832,Animation
2321,DL833,Photography
2322,DL834,Film and Television Production
2323,DL835,Creative Media Technologies
2324,DL836,Creative Computing
2325,DL837,New Media Studies
2326,DL838,Creative Music Production
2327,GC200,Business Studies (Cork)
2328,GC201,Accounting and Finance (Cork)
2329,GC230,Computing Science (Cork)
2330,GC300,Business Studies (Limerick)
2331,GC301,Accounting and Finance
2332,GC302,"Business Studies - (HRM, Limerick)"
2333,GC305,International Hospitality Management (Limerick)
2334,GC400,Business Studies (Dublin)
2335,GC401,Accounting and Finance (Dublin)
2336,GC402,"Business Studies (HRM, Dublin)"
2337,GC403,Law (Dublin)
2338,GC405,International Hospitality Management (Dublin)
2339,GC407,"Business Studies (Marketing, Dublin)"
2340,GC430,Computing Science (Dublin)
2341,GC450,Journalism and Visual Media (Dublin)
